Depth,PHIS_SS,SP_NRM,AI,Freq,Amp,Phase
4957.5,0.341,-17.65,7950.62,5.02,8087.22,112.56
4979.0,0.335,-62.381,17193.97,4.46,7498.68,151.14
5001.0,0.35,-61.486,17321.19,2.88,7067.3,-178.2
5022.5,0.342,-64.333,5770.82,1.59,6445.81,-164.12
5044.0,0.353,-67.733,-8946.51,2.24,5601.59,-153.49
5065.5,0.345,-72.457,-15647.61,3.48,4815.77,-129.35
5087.0,0.352,-67.232,-12526.42,3.74,4444.17,-99.46
5108.5,0.364,-72.549,-5296.52,3.46,4765.31,-71.31
5130.0,0.388,1.82,1597.23,3.47,5502.01,-45.78
5151.5,0.33,-58.714,6345.73,4.07,6064.72,-17.44
5173.0,0.35,-72.44,7243.61,4.88,6096.46,17.4
5195.0,0.348,-74.436,4484.4,5.59,5658.37,58.28
5216.5,0.36,-39.85,1820.3,6.23,4921.49,104.21
5238.0,0.326,-55.253,2409.79,6.89,4119.08,154.97
5259.5,0.365,-71.449,3563.86,7.71,3377.76,-148.88
5281.0,0.346,-74.502,-218.71,8.4,2595.89,-85.41
5302.5,0.313,13.92,-7101.51,5.33,1904.01,-18.55
5324.0,0.369,-70.945,-9129.57,4.74,1624.61,-2.72
5345.5,0.344,-51.233,-5511.07,7.87,1848.79,55.08
5367.0,0.311,-72.695,-985.85,8.19,2323.75,119.48
5389.0,0.35,-82.582,4175.23,7.96,2706.49,-177.86
5410.5,0.33,7.912,8967.34,7.78,3013.12,-116.93
5432.0,0.333,-37.837,8189.58,7.69,3179.16,-57.11
5453.5,0.364,-69.633,929.24,7.68,3178.21,2.4
5475.0,0.33,-75.815,-6793.47,7.68,3091.13,62.08
5496.5,0.28,-41.522,-7965.7,7.58,2838.7,121.63
5518.0,0.316,-51.568,-1774.15,7.17,2491.97,179.74
5539.5,0.319,-71.412,4456.95,3.43,2151.12,-127.08
5583.0,0.318,16.552,240.82,0.5,1667.07,-166.83
5604.5,0.31,-66.865,-1232.54,6.38,1769.99,-119.33
5626.0,0.296,-48.954,-391.77,6.6,1909.92,-67.8
5647.5,0.336,8.683,-1083.46,6.21,1976.73,-16.97
5669.0,0.318,31.915,-2614.9,3.88,1917.3,28.63
5733.5,0.349,-26.79,3269.19,4.32,1894.9,21.37
5755.0,0.352,33.536,1430.21,5.01,2278.99,59.82
5777.0,0.34,3.388,-1056.21,5.01,2840.5,99.19
5798.5,0.346,29.143,-1542.98,4.82,3390.62,137.64
5820.0,0.343,-7.825,-29.04,4.58,3782.35,173.99
5841.5,0.34,32.082,1403.36,4.57,3972.84,-151.25
5863.0,0.357,6.25,1416.96,4.88,4133.28,-115.07
5884.5,0.36,32.966,155.68,5.3,4450.68,-75.46
5906.0,0.335,-6.241,-2166.0,5.62,4767.65,-32.78
5927.5,0.342,6.092,-4651.89,5.8,4832.49,11.83
5949.0,0.333,35.829,-4715.66,5.84,4581.0,57.22
5971.0,0.341,34.184,-477.23,5.76,4126.57,102.41
5992.5,0.349,28.382,5842.09,5.54,3678.36,146.56
6014.0,0.365,35.318,9081.34,5.1,3298.0,-171.62
6035.5,0.334,31.742,6130.79,4.5,2876.45,-134.32
6057.0,0.337,21.802,-819.31,4.38,2493.06,-101.71
6078.5,0.347,34.605,-6460.85,5.18,2307.69,-66.3
6100.0,0.361,6.472,-7888.22,6.33,2234.51,-21.26
6121.5,0.36,-58.114,-6169.18,7.1,2148.49,32.01
6143.0,0.343,32.021,-2207.73,7.17,1961.12,88.92
6165.0,0.351,29.549,3805.77,5.83,1690.02,143.34
6186.5,0.373,33.227,8060.71,2.22,1491.16,179.46
6208.0,0.313,35.26,6553.49,1.94,1388.51,177.83
6229.5,0.345,-18.26,1726.58,5.16,1374.31,-150.47
6251.0,0.328,-8.413,-1867.12,6.11,1512.92,-102.01
6272.5,0.315,26.751,-3926.92,5.19,1713.44,-55.71
6294.0,0.337,-71.009,-4919.49,3.73,1973.77,-21.46
6315.5,0.35,-35.214,-3512.17,3.7,2201.43,2.21
6337.0,0.334,26.151,-586.51,5.14,2381.48,35.97
6358.5,0.336,-9.565,1231.02,6.26,2585.08,81.96
6380.5,0.323,16.864,2485.08,6.64,2710.5,133.14
6402.0,0.349,28.181,4633.33,6.53,2661.01,-175.06
6423.5,0.331,-54.704,4973.97,6.13,2402.1,-125.55
6445.0,0.306,15.455,1112.62,5.77,1940.83,-79.85
6466.5,0.319,-86.087,-4059.93,6.12,1443.63,-36.05
6488.0,0.328,-48.014,-6344.53,8.47,1069.79,15.09
6509.5,0.312,22.568,-4620.61,12.63,796.27,95.46
6531.0,0.33,-19.506,-220.54,12.82,704.49,-148.94
6552.5,0.333,1.371,3888.89,10.09,694.7,-65.54
6574.5,0.341,34.92,4440.85,9.87,742.15,7.61
6596.0,0.316,16.719,1843.86,11.49,832.25,87.63
6617.5,0.339,-64.407,-144.75,12.18,984.52,-174.02
6639.0,0.327,-44.049,-259.9,10.07,1214.69,-83.3
6660.5,0.352,-11.803,-679.64,7.61,1468.87,-17.81
6682.0,0.318,-13.391,-2096.04,6.46,1720.92,34.79
6703.5,0.365,-23.508,-2856.33,6.04,2017.04,82.41
6725.0,0.321,-85.892,-1514.72,5.83,2263.08,128.52
6746.5,0.329,-22.308,1642.07,5.37,2364.01,172.9
6768.5,0.335,33.17,4018.25,4.18,2268.25,-148.15
6790.0,0.331,-84.215,2978.15,2.49,2042.03,-122.23
6811.5,0.334,-63.372,-338.25,2.17,1950.53,-109.54
6833.0,0.371,17.908,-2445.21,3.43,2230.01,-88.57
6854.5,0.336,25.204,-2310.76,4.44,2705.6,-56.35
6876.0,0.315,-82.818,-1586.94,4.88,3050.84,-19.62
6897.5,0.287,-29.87,-1251.88,5.22,3086.54,19.32
6919.0,0.312,-44.273,-653.8,5.74,2825.51,61.4
6940.5,0.353,31.179,1172.41,6.6,2367.61,108.43
6962.5,0.331,-90.756,3961.96,8.62,1906.14,163.78
6984.0,0.346,34.616,4999.09,11.66,1565.05,-117.73
7005.5,0.342,-6.136,1818.45,10.42,1360.4,-15.33
7027.0,0.33,-32.913,-3288.31,5.97,1435.73,44.01
7048.5,0.348,41.977,-5624.9,3.89,1841.3,77.36
7070.0,0.333,18.818,-4167.67,3.93,2436.37,104.45
7091.5,0.278,-56.865,-1014.32,4.7,2996.7,138.34
7113.0,0.35,-66.319,2545.66,5.05,3306.85,177.32
7134.5,0.299,24.17,5095.64,4.94,3325.46,-143.34
7156.5,0.368,30.368,4415.73,4.76,3174.13,-105.97
7178.0,0.335,33.918,652.1,4.93,3074.94,-69.52
7199.5,0.319,-11.102,-3379.11,5.69,3073.09,-29.4
7221.0,0.33,-26.877,-5489.85,6.74,3060.1,18.71
7242.5,0.348,31.787,-4718.42,7.59,2985.14,75.26
7264.0,0.32,3.828,-377.19,7.72,2858.41,136.53
7285.5,0.325,-62.202,5398.42,7.03,2786.27,-164.85
7307.0,0.323,-58.583,7646.56,5.96,2875.22,-114.41
7328.5,0.308,-89.136,4194.21,5.13,3131.57,-72.3
7350.5,0.318,-59.263,-1906.59,4.79,3454.46,-34.78
7372.0,0.264,-46.467,-6357.71,4.78,3600.22,2.04
7393.5,0.317,-47.816,-7022.05,4.78,3452.17,39.47
7415.0,0.267,36.829,-3747.76,4.55,3122.21,76.27
7436.5,0.319,44.284,1845.98,4.04,2849.13,110.15
7458.0,0.328,41.025,6294.68,3.32,2808.87,139.04
7479.5,0.319,-18.36,6666.68,2.7,2897.47,161.63
7501.0,0.322,-53.376,3110.35,2.62,2912.74,-179.02
7522.5,0.313,-46.241,-1432.41,2.67,2770.69,-157.73
7544.5,0.313,-15.568,-4281.38,2.01,2544.64,-137.65
7566.0,0.308,9.375,-4865.55,1.4,2525.56,-126.51
7587.5,0.298,30.751,-3311.21,2.27,3096.19,-115.93
7609.0,0.316,39.186,197.02,3.69,4285.98,-91.33
7630.5,0.304,38.199,3334.75,4.27,5664.85,-58.67
7652.0,0.31,-17.424,2983.78,4.16,6764.91,-25.12
7673.5,0.311,-54.741,-78.16,3.82,7295.82,5.91
7695.0,0.307,-51.694,-2165.23,3.63,7234.02,34.14
7716.5,0.301,-75.35,-1701.78,3.76,6964.1,62.2
7738.5,0.304,-79.082,149.7,4.04,7107.15,92.48
7760.0,0.31,-76.512,2496.79,4.22,7729.56,124.89
7781.5,0.286,-78.077,4806.68,4.12,8283.04,157.99
7803.0,0.294,-77.378,5079.84,3.5,8262.13,-171.09
7824.5,0.301,-81.729,951.6,2.26,7522.45,-147.76
7846.0,0.294,-76.626,-5805.05,1.54,6289.4,-136.03
7867.5,0.301,-75.94,-9102.2,2.19,5049.59,-123.8
7889.0,0.3,-65.482,-5922.21,2.93,4451.39,-102.11
7910.5,0.328,26.91,-193.6,2.84,4964.59,-78.3
7932.5,0.153,-69.786,3662.12,2.64,6235.3,-58.08
7954.0,0.238,27.159,5276.59,3.1,7508.97,-37.4
7975.5,0.288,32.245,4596.21,3.88,8184.57,-9.98
4311.0,0.268,-50.484,-633.21,5.56,10144.56,-93.1
4332.5,0.118,-43.597,-5348.47,5.63,10920.53,-48.8
4354.0,0.36,-20.242,-15047.6,5.21,11135.05,-5.69
4375.5,0.364,-16.252,-17905.29,4.24,10470.88,32.05
4397.0,0.348,-35.711,-4691.65,3.28,9024.43,60.18
4419.0,0.374,-16.881,13660.78,3.32,7712.35,83.03
4440.5,0.325,-18.75,21312.37,4.02,7386.29,111.63
4462.0,0.345,-15.379,17141.37,4.35,7720.32,145.44
4483.5,0.35,-29.267,7518.76,4.24,7916.28,179.12
4505.0,0.372,-21.377,-4013.49,4.25,7455.09,-148.75
4526.5,0.349,-14.726,-13396.89,4.61,6430.15,-114.94
4548.0,0.38,-19.354,-16965.45,5.02,5280.37,-77.2
4569.5,0.374,-15.942,-15087.12,4.99,4369.28,-36.98
4591.0,0.367,-20.717,-8285.12,3.14,3765.29,0.22
4634.5,0.378,-14.418,15740.58,1.13,2859.89,-4.25
4656.0,0.381,-13.513,18003.46,5.3,2487.7,29.27
4677.5,0.359,-9.525,9268.71,6.39,2153.73,77.96
4699.0,0.354,-40.009,-456.21,5.85,1854.86,128.44
4720.5,0.36,-10.881,-5165.3,3.01,1640.5,168.75
4742.0,0.388,-9.859,-7783.67,2.25,1500.16,175.21
4763.5,0.389,-10.953,-8571.41,5.78,1454.87,-156.31
4785.0,0.398,-13.085,-5053.7,8.8,1599.12,-95.04
4807.0,0.376,-14.818,-405.27,9.97,1819.31,-19.72
4828.5,0.377,-10.87,789.81,9.94,2163.74,59.76
4850.0,0.327,-10.245,1192.62,9.25,2457.99,134.6
4871.5,0.342,-14.762,5297.24,8.52,2672.19,-156.75
4893.0,0.357,-19.351,8935.48,7.88,2828.05,-93.23
4914.5,0.39,-8.013,4943.06,7.28,2817.51,-34.49
4936.0,0.346,-28.732,-4347.82,6.75,2640.29,19.81
4957.5,0.276,-13.985,-9599.69,6.18,2325.32,70.3
4979.0,0.353,-28.719,-6290.51,5.2,1872.77,115.7
5001.0,0.339,-10.447,967.26,3.99,1510.01,150.99
5022.5,0.394,-9.644,5273.15,4.01,1257.58,177.57
5044.0,0.379,-9.537,5010.29,5.6,1079.78,-146.83
5065.5,0.383,-11.443,2342.79,7.77,1078.08,-95.51
5087.0,0.362,-11.048,-1029.86,9.59,1192.39,-26.22
5108.5,0.378,-12.328,-3877.05,9.8,1581.79,53.37
5130.0,0.349,-34.673,-4680.37,8.99,2068.07,125.93
5151.5,0.329,-13.747,-1597.82,8.47,2564.4,-167.04
5173.0,0.25,-32.39,4364.87,8.14,3073.18,-102.64
5195.0,0.339,-35.071,6169.5,7.78,3378.58,-40.66
5216.5,0.355,-20.328,-162.56,7.28,3408.12,18.09
5238.0,0.335,-38.772,-6701.87,6.6,3206.6,72.28
5259.5,0.266,-9.948,-4818.41,5.68,2813.75,120.56
5281.0,0.22,-17.878,2540.59,3.93,2450.19,160.48
5302.5,0.296,-18.277,6657.86,1.07,2224.21,-178.49
5324.0,0.3,-47.408,4097.72,0.78,2035.72,177.03
5345.5,0.311,-23.222,-817.49,2.87,1917.48,-166.36
5367.0,0.353,-15.429,-3253.85,2.72,1802.38,-138.48
5389.0,0.355,-39.298,-3531.54,0.28,1767.48,-124.12
5410.5,0.179,-41.522,-3061.8,0.04,2228.36,-134.1
5432.0,0.346,-14.309,-950.63,2.35,3424.82,-123.52
5453.5,0.161,-43.116,2561.03,3.7,5156.97,-97.69
5475.0,0.198,-35.718,4918.43,4.33,7064.6,-66.17
5496.5,0.292,-10.666,3497.37,4.75,8546.05,-30.46
5518.0,0.323,-41.52,-2610.33,4.88,9176.03,7.58
5539.5,0.253,-22.71,-8739.55,4.64,8971.01,45.2
5561.0,0.372,-6.494,-6932.34,4.14,8428.84,79.53
5583.0,0.343,-21.673,2679.15,3.77,8325.24,109.5
5604.5,0.362,-5.492,10916.65,3.75,8817.53,138.0
5626.0,0.329,-26.792,11905.15,3.78,9235.8,167.66
5647.5,0.332,-45.574,6246.78,3.62,9046.33,-163.37
5669.0,0.231,-42.692,-3146.53,3.64,8205.91,-136.23
5690.5,0.172,-42.088,-10613.81,4.15,7173.85,-106.82
5712.0,0.194,-34.778,-12126.69,4.76,6488.88,-71.85
5733.5,0.287,-43.178,-9862.9,5.06,6157.06,-32.88
5755.0,0.252,-44.17,-5662.04,4.83,5775.68,6.63
5777.0,0.344,-40.728,2358.28,3.95,5006.22,42.09
5798.5,0.412,-39.563,12192.55,3.02,3886.46,67.99
5820.0,0.295,-25.104,16253.22,3.42,2812.92,88.9
5841.5,0.337,-42.521,11030.14,4.94,2081.45,121.12
5863.0,0.347,-32.295,1427.53,6.1,1759.51,165.56
5884.5,0.294,-26.061,-6448.59,6.4,1680.08,-144.17
5906.0,0.322,-43.508,-10676.34,5.81,1650.14,-95.18
5927.5,0.324,-38.469,-10888.32,4.9,1725.44,-54.01
5949.0,0.334,-34.2,-6879.05,4.62,2006.97,-19.21
5971.0,0.296,-47.439,-652.25,5.11,2413.44,17.72
5992.5,0.344,-46.545,4098.99,5.7,2960.6,60.13
6014.0,0.332,-49.613,5800.0,6.04,3590.84,106.19
6035.5,0.299,-47.133,6464.07,6.2,4023.59,153.94
6057.0,0.276,-47.704,7402.52,6.27,4126.24,-157.53
6078.5,0.215,-32.169,5809.25,6.27,3909.19,-108.7
6100.0,0.269,-16.903,-1299.69,6.12,3453.16,-60.26
6121.5,0.335,-45.564,-10465.79,5.49,2954.8,-13.68
6143.0,0.221,-48.903,-13209.05,2.43,2486.6,24.91
6186.5,0.255,-13.684,3998.82,2.91,1564.44,23.39
6208.0,0.23,-11.361,8468.95,7.64,1436.93,69.15
6229.5,0.326,-0.515,7484.47,11.89,1605.95,141.92
6251.0,0.323,-31.31,5412.42,12.3,2064.28,-106.3
6272.5,0.228,-9.472,2085.72,8.81,2474.66,-27.16
6294.0,0.259,-3.019,-4423.42,6.96,2754.49,30.38
6315.5,0.347,-2.559,-9871.11,6.16,2958.29,80.84
6337.0,0.345,-8.533,-7381.3,5.16,3121.06,125.98
6358.5,0.315,-17.314,1493.8,2.95,3300.23,160.93
6380.5,0.283,-14.018,7166.62,1.1,3502.17,171.79
6402.0,0.33,2.404,5325.69,2.26,3578.89,178.0
6423.5,0.32,-22.188,1383.97,4.32,3530.65,-153.12
6445.0,0.182,-18.857,-92.54,5.0,3457.78,-114.89
6466.5,0.242,-13.873,-1244.78,4.76,3505.68,-75.54
6488.0,0.32,0.848,-4186.61,3.81,3735.46,-41.05
6509.5,0.358,0.934,-5471.9,3.06,4073.8,-16.44
6531.0,0.295,-4.674,-2311.59,3.7,4328.32,6.44
6552.5,0.319,-1.817,1616.07,5.01,4560.72,41.03
6574.5,0.337,-23.465,2578.56,5.73,4956.43,84.22
6596.0,0.327,-31.272,3256.54,5.82,5370.94,129.93
6617.5,0.361,3.378,6115.6,5.49,5516.91,174.48
6639.0,0.289,-13.03,7109.1,4.83,5199.6,-144.93
6660.5,0.31,-19.266,1785.93,3.96,4453.68,-110.52
6682.0,0.321,-2.076,-6861.02,2.93,3769.2,-83.52
6703.5,0.335,-0.427,-11757.31,2.06,3807.12,-64.98
6725.0,0.325,-22.181,-9148.98,2.06,4564.69,-51.56
6746.5,0.25,-1.055,-1305.8,2.94,5476.26,-32.99
6768.5,0.311,-11.17,5547.83,3.75,6028.0,-5.94
6790.0,0.345,1.901,6917.7,4.0,6029.4,25.24
6811.5,0.306,3.306,4524.09,3.84,5648.06,56.13
6833.0,0.294,-0.57,2509.35,3.59,5369.68,84.78
6854.5,0.226,-38.646,1763.2,3.57,5643.23,111.89
6876.0,0.324,0.787,886.47,3.84,6247.86,140.16
6897.5,0.344,-6.473,-312.98,4.23,6582.15,171.51
6919.0,0.344,1.351,-1193.6,4.55,6326.69,-154.19
6940.5,0.344,3.937,-2369.3,4.72,5549.16,-117.93
6962.5,0.321,0.491,-4737.91,4.71,4585.03,-80.88
6984.0,0.346,3.893,-6922.81,4.36,3832.38,-44.89
7005.5,0.362,8.818,-5685.24,3.6,3396.8,-13.2
7027.0,0.313,3.956,65.51,2.76,3057.41,10.91
7048.5,0.306,-0.534,6822.0,2.57,2678.75,29.6
7070.0,0.348,1.885,9726.48,3.11,2334.93,50.78
7091.5,0.309,-25.973,7198.54,3.76,2233.96,77.8
7113.0,0.304,-3.201,1675.02,4.16,2472.71,109.19
7134.5,0.316,-31.23,-2978.46,4.21,2822.95,142.37
7156.5,0.332,5.387,-4673.02,3.96,3013.02,174.52
7178.0,0.218,-28.273,-4179.98,3.52,2909.51,-156.22
7199.5,0.33,2.931,-3087.12,2.91,2530.53,-130.8
7221.0,0.376,3.968,-2062.12,2.12,2053.29,-111.1
7242.5,0.308,-3.066,-833.11,1.79,1837.47,-97.83
7264.0,0.3,6.33,1056.37,2.27,2218.49,-83.4
7285.5,0.322,-7.652,2931.24,2.86,3000.09,-62.63
7307.0,0.264,-1.552,3275.93,3.11,3812.9,-38.99
7328.5,0.342,-40.966,1870.9,3.33,4386.51,-14.42
7350.5,0.323,4.291,-276.8,3.68,4556.59,12.62
7372.0,0.317,-1.95,-2217.97,3.93,4358.0,42.73
7393.5,0.307,-46.449,-2603.37,3.86,4069.64,73.63
7415.0,0.319,-33.341,-489.79,3.55,4094.08,102.56
7436.5,0.301,3.845,2465.41,3.25,4558.05,128.69
7458.0,0.329,3.946,3598.53,3.09,5139.96,153.04
7479.5,0.32,-30.707,2204.57,2.89,5482.38,176.61
7501.0,0.28,-13.394,-573.09,2.51,5460.99,-162.11
7522.5,0.311,-0.275,-3361.13,2.37,5190.7,-144.43
7544.5,0.346,1.991,-4316.78,2.89,5048.75,-125.27
7566.0,0.335,1.379,-2160.23,3.64,5536.3,-99.58
7587.5,0.279,-2.413,993.14,4.08,6614.14,-68.81
7609.0,0.319,-0.592,1354.3,4.17,7672.62,-36.24
7630.5,0.308,-0.084,-1103.99,4.04,8145.36,-4.1
7652.0,0.276,-5.495,-2417.29,3.84,7775.66,26.48
7673.5,0.299,-2.401,-15.08,3.66,6684.15,55.49
7695.0,0.37,2.267,4388.92,3.5,5328.81,83.33
7716.5,0.298,-27.272,7220.39,3.32,4274.59,109.83
7738.5,0.306,-8.206,6094.17,3.09,3809.22,134.79
7760.0,0.312,0.572,1373.16,2.68,3691.46,157.8
7781.5,0.35,4.017,-4385.14,1.81,3545.43,176.37
7803.0,0.286,-16.56,-8341.83,1.08,3255.7,-174.04
7824.5,0.268,-53.057,-8511.55,1.78,2865.83,-166.87
7846.0,0.301,-36.574,-4371.1,3.53,2445.31,-146.48
7867.5,0.18,-30.822,1980.94,5.32,2108.41,-112.03
7889.0,0.284,0.413,6207.49,7.68,1925.06,-63.91
7910.5,0.277,-8.417,5242.94,10.38,1994.96,7.22
7932.5,0.316,-51.849,1289.22,10.1,2253.83,97.19
7954.0,0.256,-53.728,-223.98,7.57,2437.9,163.98
7975.5,0.266,-50.92,1958.26,6.01,2446.21,-145.33
7997.0,0.259,-48.735,3037.61,5.01,2283.21,-102.77
8018.5,0.25,0.875,-387.45,3.95,2002.44,-67.55
8040.0,0.296,1.86,-5180.24,2.75,1765.86,-41.52
8061.5,0.238,-6.141,-6397.13,1.55,1616.66,-24.91
8126.5,0.286,-41.19,4898.03,0.82,2692.64,-63.87
8148.0,0.296,-4.516,5932.44,3.69,3404.32,-38.84
8169.5,0.325,-0.555,2992.75,4.17,3868.47,-6.59
8191.0,0.253,-45.61,-2242.23,4.04,3943.36,25.86
8212.5,0.231,-41.063,-5388.07,3.71,3678.01,56.09
8234.0,0.232,-25.404,-3971.35,3.44,3320.55,83.5
8255.5,0.284,-3.61,180.3,3.43,3179.91,109.47
8277.0,0.296,-2.491,3640.11,3.63,3239.41,136.78
8298.5,0.273,-46.602,4721.96,3.67,3255.45,165.85
8320.5,0.29,1.864,3119.22,2.42,3143.67,-166.21
8385.0,0.303,-2.135,-6664.52,3.09,3595.78,159.69
8406.5,0.224,2.238,-2709.72,4.45,3855.16,-167.52
8428.0,0.302,-5.08,4008.15,4.7,3911.87,-131.18
8449.5,0.264,-39.155,7488.86,4.59,3906.67,-94.53
8471.0,0.259,-52.077,4234.59,4.11,4032.26,-59.91
8492.5,0.311,-47.007,-2477.36,3.21,4319.01,-30.67
8514.5,0.259,-62.385,-6009.81,2.39,4562.13,-10.07
8536.0,0.277,-53.316,-3883.55,2.52,4586.8,6.47
8557.5,0.279,-28.757,316.23,3.34,4418.72,28.98
8579.0,0.294,8.831,2471.63,3.97,4288.58,58.28
8600.5,0.336,8.79,2469.49,4.18,4513.82,90.54
8622.0,0.265,6.329,2375.3,4.17,5092.74,123.12
8643.5,0.319,-50.918,2701.83,4.1,5628.32,155.21
8665.0,0.268,-52.669,2310.53,3.99,5727.01,-173.27
8686.5,0.268,0.403,246.6,3.75,5254.21,-142.81
8708.5,0.123,0.925,-3243.2,3.25,4381.44,-115.06
8730.0,0.19,-1.132,-6326.67,2.56,3577.08,-92.44
8751.5,0.225,-23.449,-6367.55,2.18,3454.06,-75.28
8773.0,0.263,-38.987,-2526.66,2.47,4070.44,-58.57
8794.5,0.27,-51.996,2719.19,3.11,4851.23,-36.97
8816.0,0.246,-34.704,5596.49,3.64,5307.32,-10.3
8837.5,0.276,-35.879,4624.45,3.93,5225.36,19.49
8859.0,0.279,1.896,1766.88,3.99,4643.44,50.65
8880.5,0.242,2.793,84.79,3.79,3805.62,81.45
8902.0,0.3,8.805,509.31,3.26,3103.26,109.53
8924.0,0.316,6.508,1103.55,2.5,2845.01,132.07
8945.5,0.279,2.708,-186.66,2.08,2934.09,148.26
8967.0,0.269,3.771,-2789.66,2.5,3065.46,164.34
8988.5,0.314,-1.157,-4202.96,3.31,3054.25,-172.97
9010.0,0.282,1.968,-2991.93,3.9,2900.63,-144.24
9031.5,0.299,3.93,-296.73,4.16,2794.82,-112.4
9053.0,0.299,6.277,1672.27,4.2,2966.27,-79.69
9074.5,0.317,5.42,1876.42,4.14,3374.91,-47.27
9096.0,0.308,6.335,881.69,4.05,3737.23,-15.45
9118.0,0.259,9.313,-155.74,3.96,3837.39,15.66
9139.5,0.269,-28.672,-390.12,3.89,3701.54,46.07
9161.0,0.285,-51.836,281.26,3.85,3611.3,76.09
9182.5,0.209,-44.642,1407.48,3.82,3860.53,105.84
9204.0,0.338,-9.833,2327.51,3.75,4354.99,135.3
9225.5,0.296,-0.981,2403.37,3.57,4737.99,164.09
9247.0,0.261,6.446,1122.18,3.14,4755.58,-169.27
9268.5,0.268,4.642,-1560.9,2.43,4363.22,-147.2
9290.0,0.254,-11.248,-4416.78,1.85,3697.92,-131.63
9312.0,0.252,-48.306,-5169.55,1.94,3040.53,-118.43
9333.5,0.311,-45.149,-2778.06,2.46,2783.13,-101.45
9355.0,0.212,-37.072,1010.35,2.93,3139.24,-80.32
9376.5,0.193,-57.483,3526.11,3.24,3801.2,-56.02
9398.0,0.205,-34.775,3354.15,3.38,4333.77,-30.0
9419.5,0.175,-42.738,1339.26,3.35,4478.85,-3.64
9441.0,0.129,-48.382,-402.3,3.18,4167.02,22.04
9462.5,0.185,-38.7,-494.2,2.75,3485.67,45.69
9484.0,0.179,-16.452,668.01,1.76,2624.61,64.79
9506.0,0.156,0.34,1576.47,0.24,1817.88,73.05
9527.5,0.287,6.229,982.28,0.15,1317.66,68.43
9549.0,0.287,-1.557,-1121.91,2.09,1313.8,75.33
9570.5,0.286,3.336,-3263.09,4.04,1644.08,100.85
9592.0,0.238,-32.699,-3302.22,5.41,1964.85,138.09
9613.5,0.29,-3.45,-499.65,6.62,2142.46,-175.26
9635.0,0.248,-12.549,2905.65,7.53,2210.59,-119.23
9656.5,0.142,-43.104,3340.44,7.55,2187.72,-58.34
9678.0,0.153,-32.781,37.34,6.7,2083.13,-2.05
9700.0,0.172,-43.095,-3442.94,5.56,1887.88,45.58
9721.5,0.206,-2.504,-3115.16,4.24,1574.67,84.31
9743.0,0.223,-31.538,680.65,2.29,1255.04,111.34
9764.5,0.283,5.38,3914.26,0.54,1115.14,119.8
9786.0,0.273,4.382,3684.07,0.79,1181.57,119.68
9807.5,0.298,4.874,922.97,1.95,1372.81,132.02
9829.0,0.238,-17.77,-1552.42,1.84,1621.3,149.97
9850.5,0.205,-53.107,-2367.59,0.26,1937.39,160.61
9894.0,0.243,4.66,-1754.49,1.22,2816.41,154.18
9915.5,0.264,6.389,-634.67,2.84,3166.7,172.9
9937.0,0.283,4.538,1503.14,3.29,3256.27,-161.69
9958.5,0.261,7.985,3186.98,3.04,3028.47,-136.04
9980.0,0.238,-6.619,2512.22,2.13,2540.13,-114.53
10001.5,0.248,-8.481,-343.14,0.87,2038.68,-102.91
10023.0,0.236,-12.483,-2760.89,0.6,2051.57,-101.02
10044.5,0.255,-12.526,-2433.8,1.64,2873.37,-93.67
10066.0,0.257,-10.47,29.53,2.7,4142.29,-75.63
10088.0,0.232,-8.479,1797.54,3.22,5414.6,-51.73
10109.5,0.209,-9.047,953.67,3.35,6332.16,-25.65
10131.0,0.211,-6.005,-1439.56,3.21,6662.23,0.32
10152.5,0.235,-8.888,-2493.12,2.79,6341.18,24.19
10174.0,0.223,-13.999,-610.32,2.1,5489.68,43.63
10195.5,0.23,-35.12,2722.92,1.42,4363.23,56.74
10217.0,0.149,-41.576,4368.76,1.23,3261.31,65.64
10238.5,0.208,-36.549,2777.94,1.52,2545.63,75.81
10260.0,0.227,-36.669,-643.02,1.87,2662.76,89.22
10282.0,0.198,-26.975,-3313.88,2.1,3576.66,104.8
10303.5,0.18,-11.002,-3787.94,2.3,4823.86,121.89
10325.0,0.225,-10.29,-2256.97,2.5,6032.01,140.57
10346.5,0.205,-11.902,181.1,2.68,6915.61,160.75
10368.0,0.218,-8.594,2223.28,2.81,7268.23,-177.9
10389.5,0.203,-47.928,2891.49,2.93,7026.0,-155.62
10411.0,0.189,-62.88,1974.38,3.08,6357.67,-132.4
10432.5,0.091,-16.397,96.58,3.28,5735.68,-107.83
10454.0,0.239,-46.938,-1820.72,3.5,5726.47,-81.51
10476.0,0.198,-63.99,-3214.43,3.67,6321.94,-53.53
10497.5,0.215,-61.376,-3726.66,3.7,6921.99,-24.62
10519.0,0.179,-13.591,-2663.45,3.55,7018.41,3.94
10540.5,0.236,-50.725,471.0,3.17,6474.3,30.43
10562.0,0.194,-48.502,4600.32,2.74,5544.95,53.17
10583.5,0.199,-31.12,6913.3,2.65,4862.48,72.93
10605.0,0.198,-25.501,5161.08,3.09,5110.32,94.36
10626.5,0.137,-5.526,425.03,3.69,6126.67,120.84
10648.0,0.198,-10.461,-3361.22,4.11,7105.37,151.68
10670.0,0.221,-13.073,-3500.06,4.26,7474.96,-175.33
10691.5,0.207,-46.032,-1519.55,4.19,7116.17,-142.15
10713.0,0.202,-46.631,-976.77,3.96,6354.93,-110.28
